Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Date,,,,,
10/14/2010,1173.810059,1178.890015,1166.709961,1177.819946,4969410000
10/15/2010,1176.189941,1181.199951,1167.119995,1177.469971,5724910000
10/18/2010,1184.709961,1185.530029,1174.550049,1176.829956,4450050000
10/19/2010,1165.900024,1178.640015,1159.709961,1178.640015,5600120000
10/20/2010,1178.170044,1182.939941,1166.73999,1166.73999,5027880000
10/21/2010,1180.26001,1189.430054,1171.170044,1179.819946,4625470000
10/22/2010,1183.079956,1183.930054,1178.98999,1180.52002,3177890000
10/25/2010,1185.619995,1196.140015,1184.73999,1184.73999,4221380000
10/26/2010,1185.640015,1187.109985,1177.719971,1184.880005,4203680000
10/27/2010,1182.449951,1183.839966,1171.699951,1183.839966,4335670000
10/28/2010,1183.780029,1189.530029,1177.099976,1184.469971,4283460000
10/29/2010,1183.26001,1185.459961,1179.699951,1183.869995,3537880000
11/1/2010,1184.380005,1195.810059,1177.650024,1185.709961,4129180000
11/2/2010,1193.569946,1195.880005,1187.859985,1187.859985,3866200000
11/3/2010,1197.959961,1198.300049,1183.560059,1193.790039,4665480000
11/4/2010,1221.060059,1221.25,1198.339966,1198.339966,5695470000
11/5/2010,1225.849976,1227.079956,1220.290039,1221.199951,5637460000
11/8/2010,1223.25,1224.569946,1217.550049,1223.23999,3937230000
11/9/2010,1213.400024,1226.839966,1208.939941,1223.589966,4848040000
11/10/2010,1218.709961,1218.75,1204.329956,1213.140015,4561300000
11/11/2010,1213.540039,1215.449951,1204.48999,1213.040039,3931120000
11/12/2010,1199.209961,1210.5,1194.079956,1209.069946,4213620000
11/15/2010,1197.75,1207.430054,1197.150024,1200.439941,3503370000
11/16/2010,1178.339966,1194.790039,1173,1194.790039,5116380000
11/17/2010,1178.589966,1183.560059,1175.819946,1178.329956,3904780000
11/18/2010,1196.689941,1200.290039,1183.75,1183.75,4687260000
11/19/2010,1199.72998,1199.969971,1189.439941,1196.119995,3675390000
11/22/2010,1197.839966,1198.939941,1184.579956,1198.069946,3689500000
11/23/2010,1180.72998,1192.51001,1176.910034,1192.51001,4133070000
11/24/2010,1198.349976,1198.619995,1183.699951,1183.699951,3384250000
11/26/2010,1189.400024,1194.160034,1186.930054,1194.160034,1613820000
11/29/2010,1187.76001,1190.339966,1173.640015,1189.079956,3673450000
11/30/2010,1180.550049,1187.400024,1174.140015,1182.959961,4284700000
12/1/2010,1206.069946,1207.609985,1186.599976,1186.599976,4548110000
12/2/2010,1221.530029,1221.890015,1206.810059,1206.810059,4970800000
12/3/2010,1224.709961,1225.569946,1216.819946,1219.930054,3735780000
12/6/2010,1223.119995,1225.800049,1220.670044,1223.869995,3527370000
12/7/2010,1223.75,1235.050049,1223.25,1227.25,6970630000
12/8/2010,1228.280029,1228.930054,1219.5,1225.02002,4607590000
12/9/2010,1233,1234.709961,1226.849976,1230.140015,4522510000
12/10/2010,1240.400024,1240.400024,1232.579956,1233.849976,4547310000
12/13/2010,1240.459961,1246.72998,1240.339966,1242.52002,4361240000
12/14/2010,1241.589966,1246.589966,1238.170044,1241.839966,4132350000
12/15/2010,1235.22998,1244.25,1234.01001,1241.579956,4407340000
12/16/2010,1242.869995,1243.75,1232.849976,1236.339966,4736820000
12/17/2010,1243.910034,1245.810059,1239.869995,1243.630005,4632470000
12/20/2010,1247.079956,1250.199951,1241.51001,1245.76001,3548140000
12/21/2010,1254.599976,1255.819946,1249.430054,1249.430054,3479670000
12/22/2010,1258.839966,1259.390015,1254.939941,1254.939941,1285590000
12/23/2010,1256.77002,1258.589966,1254.050049,1257.530029,2515020000
12/27/2010,1257.540039,1258.430054,1251.47998,1254.660034,1992470000
12/28/2010,1258.51001,1259.900024,1256.219971,1259.099976,2478450000
12/29/2010,1259.780029,1262.599976,1258.780029,1258.780029,2214380000
12/30/2010,1257.880005,1261.089966,1256.319946,1259.439941,1970720000
12/31/2010,1257.640015,1259.339966,1254.189941,1256.76001,1799770000
1/3/2011,1271.869995,1276.170044,1257.619995,1257.619995,4286670000
1/4/2011,1270.199951,1274.119995,1262.660034,1272.949951,4796420000
1/5/2011,1276.560059,1277.630005,1265.359985,1268.780029,4764920000
1/6/2011,1273.849976,1278.170044,1270.430054,1276.290039,4844100000
1/7/2011,1271.5,1276.829956,1261.699951,1274.410034,4963110000
1/10/2011,1269.75,1271.52002,1262.180054,1270.839966,4036450000
1/11/2011,1274.47998,1277.25,1269.619995,1272.579956,4050750000
1/12/2011,1285.959961,1286.869995,1275.650024,1275.650024,4226940000
1/13/2011,1283.76001,1286.699951,1280.469971,1285.780029,4310840000
1/14/2011,1293.23999,1293.23999,1281.23999,1282.900024,4661590000
1/18/2011,1295.02002,1296.060059,1290.160034,1293.219971,5284990000
1/19/2011,1281.920044,1294.599976,1278.920044,1294.52002,4743710000
1/20/2011,1280.26001,1283.349976,1271.26001,1280.849976,4935320000
1/21/2011,1283.349976,1291.209961,1282.069946,1283.630005,4935320000
1/24/2011,1290.839966,1291.930054,1282.469971,1283.290039,3902470000
1/25/2011,1291.180054,1291.26001,1281.069946,1288.170044,4595380000
1/26/2011,1296.630005,1299.73999,1291.969971,1291.969971,4730980000
1/27/2011,1299.540039,1301.290039,1294.410034,1297.51001,4309190000
1/28/2011,1276.339966,1302.670044,1275.099976,1299.630005,5618630000
1/31/2011,1286.119995,1287.170044,1276.5,1276.5,4167160000
2/1/2011,1307.589966,1308.859985,1289.140015,1289.140015,5164500000
2/2/2011,1304.030029,1307.609985,1302.619995,1305.910034,4098260000
2/3/2011,1307.099976,1308.599976,1294.829956,1302.77002,4370990000
2/4/2011,1310.869995,1311,1301.670044,1307.01001,3925950000
2/7/2011,1319.050049,1322.849976,1311.849976,1311.849976,3902270000
2/8/2011,1324.569946,1324.869995,1316.030029,1318.76001,3881530000
2/9/2011,1320.880005,1324.540039,1314.890015,1322.47998,3922240000
2/10/2011,1321.869995,1322.780029,1311.73999,1318.130005,4184610000
2/11/2011,1329.150024,1330.790039,1316.079956,1318.660034,4219300000
2/14/2011,1332.319946,1332.959961,1326.900024,1328.72998,3567040000
2/15/2011,1328.01001,1330.430054,1324.609985,1330.430054,3926860000
2/16/2011,1336.319946,1337.609985,1329.51001,1329.51001,1966450000
2/17/2011,1340.430054,1341.5,1331,1334.369995,1966450000
2/18/2011,1343.01001,1344.069946,1338.119995,1340.380005,1162310000
2/22/2011,1315.439941,1338.910034,1312.329956,1338.910034,1322780000
2/23/2011,1307.400024,1317.910034,1299.550049,1315.439941,1330340000
2/24/2011,1306.099976,1310.910034,1294.26001,1307.089966,1222900000
2/25/2011,1319.880005,1320.609985,1307.339966,1307.339966,3836030000
2/28/2011,1327.219971,1329.380005,1320.550049,1321.609985,1252850000
3/1/2011,1306.329956,1332.089966,1306.140015,1328.640015,1180420000
3/2/2011,1308.439941,1314.189941,1302.579956,1305.469971,1025000000
3/3/2011,1330.969971,1332.280029,1312.369995,1312.369995,4340470000
3/4/2011,1321.150024,1331.079956,1312.589966,1330.72998,4223740000
3/7/2011,1310.130005,1327.680054,1303.98999,1322.719971,3964730000
3/8/2011,1321.819946,1325.73999,1306.859985,1311.050049,4531420000
3/9/2011,1320.02002,1323.209961,1312.27002,1319.920044,3709520000
3/10/2011,1295.109985,1315.719971,1294.209961,1315.719971,4723020000
3/11/2011,1304.280029,1308.349976,1291.98999,1293.430054,3740400000
3/14/2011,1296.390015,1301.189941,1286.369995,1301.189941,4050370000
3/15/2011,1281.869995,1288.459961,1261.119995,1288.459961,5201400000
3/16/2011,1256.880005,1280.910034,1249.050049,1279.459961,5833000000
3/17/2011,1273.719971,1278.880005,1261.609985,1261.609985,4134950000
3/18/2011,1279.209961,1288.880005,1276.180054,1276.709961,4685500000
3/21/2011,1298.380005,1300.579956,1281.650024,1281.650024,4223730000
3/22/2011,1293.77002,1299.349976,1292.699951,1298.290039,3576550000
3/23/2011,1297.540039,1300.51001,1284.050049,1292.189941,3842350000
3/24/2011,1309.660034,1311.339966,1297.73999,1300.609985,4223740000
3/25/2011,1313.800049,1319.180054,1310.150024,1311.800049,4223740000
3/28/2011,1310.189941,1319.73999,1310.189941,1315.449951,3215170000
3/29/2011,1319.439941,1319.449951,1305.26001,1309.369995,3482580000
3/30/2011,1328.26001,1331.73999,1321.890015,1321.890015,3809570000
3/31/2011,1325.829956,1329.77002,1325.030029,1327.439941,3566270000
4/1/2011,1332.410034,1337.849976,1328.890015,1329.47998,4223740000
4/4/2011,1332.869995,1336.73999,1329.099976,1333.560059,4223740000
4/5/2011,1332.630005,1338.209961,1330.030029,1332.030029,3852280000
4/6/2011,1335.540039,1339.380005,1331.089966,1335.939941,4223740000
4/7/2011,1333.51001,1338.800049,1326.560059,1334.819946,4005600000
4/8/2011,1328.170044,1339.459961,1322.939941,1336.160034,3582810000
4/11/2011,1324.459961,1333.77002,1321.060059,1329.01001,3478970000
4/12/2011,1314.160034,1321.959961,1309.51001,1321.959961,4275490000
4/13/2011,1314.410034,1321.349976,1309.189941,1314.030029,3850860000
4/14/2011,1314.52002,1316.790039,1302.420044,1311.130005,3872630000
4/15/2011,1319.680054,1322.880005,1313.680054,1314.540039,4223740000
4/18/2011,1305.140015,1313.349976,1294.699951,1313.349976,4223740000
4/19/2011,1312.619995,1312.699951,1303.969971,1305.98999,3886300000
4/20/2011,1330.359985,1332.660034,1319.119995,1319.119995,4236280000
4/21/2011,1337.380005,1337.48999,1332.829956,1333.22998,3587240000
4/25/2011,1335.25,1337.550049,1331.469971,1337.140015,2142130000
4/26/2011,1347.23999,1349.550049,1336.75,1336.75,3908060000
4/27/2011,1355.660034,1357.48999,1344.25,1348.430054,4051570000
4/28/2011,1360.47998,1361.709961,1353.599976,1353.859985,4036820000
4/29/2011,1363.609985,1364.560059,1358.689941,1360.140015,3479070000
5/2/2011,1361.219971,1370.579956,1358.589966,1365.209961,3846250000
5/3/2011,1356.619995,1360.839966,1349.52002,1359.76001,4223740000
5/4/2011,1347.319946,1355.900024,1341.5,1355.900024,4223740000
5/5/2011,1335.099976,1348,1329.170044,1344.160034,3846250000
5/6/2011,1340.199951,1354.359985,1335.579956,1340.23999,4223740000
5/9/2011,1346.290039,1349.439941,1338.640015,1340.199951,4265250000
5/10/2011,1357.160034,1359.439941,1348.339966,1348.339966,4223740000
5/11/2011,1342.079956,1354.51001,1336.359985,1354.51001,3846250000
5/12/2011,1348.650024,1351.050049,1332.030029,1339.390015,3777210000
5/13/2011,1337.77002,1350.469971,1333.359985,1348.689941,3426660000
5/16/2011,1329.469971,1343.329956,1327.319946,1334.77002,3846250000
5/17/2011,1328.97998,1330.420044,1318.51001,1326.099976,4053970000
5/18/2011,1340.680054,1341.819946,1326.589966,1328.540039,3922030000
5/19/2011,1343.599976,1346.819946,1336.359985,1342.400024,3626110000
5/20/2011,1333.27002,1342,1330.670044,1342,4066020000
5/23/2011,1317.369995,1333.069946,1312.880005,1333.069946,3255580000
5/24/2011,1316.280029,1323.719971,1313.869995,1317.699951,3846250000
5/25/2011,1320.469971,1325.859985,1311.800049,1316.359985,4109670000
5/26/2011,1325.689941,1328.51001,1314.410034,1320.640015,3259470000
5/27/2011,1331.099976,1334.619995,1325.689941,1325.689941,3124560000
5/31/2011,1345.199951,1345.199951,1331.099976,1331.099976,4696240000
6/1/2011,1314.550049,1345.199951,1313.709961,1345.199951,4241090000
6/2/2011,1312.939941,1318.030029,1305.609985,1314.550049,3762170000
6/3/2011,1300.160034,1312.939941,1297.900024,1312.939941,3505030000
6/6/2011,1286.170044,1300.26001,1284.719971,1300.26001,3555980000
6/7/2011,1284.939941,1296.219971,1284.73999,1286.310059,3846250000
6/8/2011,1279.560059,1287.040039,1277.420044,1284.630005,3970810000
6/9/2011,1289,1294.540039,1279.630005,1279.630005,3332510000
6/10/2011,1270.97998,1288.599976,1268.280029,1288.599976,3846250000
6/13/2011,1271.829956,1277.040039,1265.640015,1271.310059,4132520000
6/14/2011,1287.869995,1292.5,1272.219971,1272.219971,3500280000
6/15/2011,1265.420044,1287.869995,1261.900024,1287.869995,4070500000
6/16/2011,1267.640015,1274.109985,1258.069946,1265.530029,3846250000
6/17/2011,1271.5,1279.819946,1267.400024,1268.579956,4916460000
6/20/2011,1278.359985,1280.420044,1267.560059,1271.5,3464660000
6/21/2011,1295.52002,1297.619995,1278.400024,1278.400024,4056150000
6/22/2011,1287.140015,1298.609985,1286.790039,1295.47998,3718420000
6/23/2011,1283.5,1286.599976,1262.869995,1286.599976,4983450000
6/24/2011,1268.449951,1283.930054,1267.23999,1283.040039,3665340000
6/27/2011,1280.099976,1284.910034,1267.530029,1268.439941,3479070000
6/28/2011,1296.670044,1296.800049,1280.209961,1280.209961,3681500000
6/29/2011,1307.410034,1309.209961,1296.849976,1296.849976,4347540000
6/30/2011,1320.640015,1321.969971,1307.640015,1307.640015,4200500000
7/1/2011,1339.670044,1341.01001,1318.180054,1320.640015,3796930000
7/5/2011,1337.880005,1340.890015,1334.300049,1339.589966,3722320000
7/6/2011,1339.219971,1340.939941,1330.920044,1337.560059,3564190000
7/7/2011,1353.219971,1356.47998,1339.619995,1339.619995,4069530000
7/8/2011,1343.800049,1352.390015,1333.709961,1352.390015,3594360000
7/11/2011,1319.48999,1343.310059,1316.420044,1343.310059,3879130000
7/12/2011,1313.640015,1327.170044,1313.329956,1319.609985,4227890000
7/13/2011,1317.719971,1331.47998,1314.449951,1314.449951,4060080000
7/14/2011,1308.869995,1326.880005,1306.51001,1317.73999,4358570000
7/15/2011,1316.140015,1317.699951,1307.52002,1308.869995,4242760000
7/18/2011,1305.439941,1315.939941,1295.920044,1315.939941,4118160000
7/19/2011,1326.72998,1328.140015,1307.069946,1307.069946,4304600000
7/20/2011,1325.839966,1330.430054,1323.650024,1328.660034,3767420000
7/21/2011,1343.800049,1347,1325.650024,1325.650024,4837430000
7/22/2011,1345.02002,1346.099976,1336.949951,1343.800049,3522830000
7/25/2011,1337.430054,1344.319946,1331.089966,1344.319946,3536890000
7/26/2011,1331.939941,1338.51001,1329.589966,1337.390015,4007050000
7/27/2011,1304.890015,1331.910034,1303.48999,1331.910034,3479040000
7/28/2011,1300.670044,1316.319946,1299.160034,1304.839966,4951800000
7/29/2011,1292.280029,1304.160034,1282.859985,1300.119995,5061190000
8/1/2011,1286.939941,1307.380005,1274.72998,1292.589966,4967390000
8/2/2011,1254.050049,1286.560059,1254.030029,1286.560059,5206290000
8/3/2011,1260.339966,1261.199951,1234.560059,1254.25,6446940000
8/4/2011,1200.069946,1260.22998,1199.540039,1260.22998,4266530000
8/5/2011,1199.380005,1218.109985,1168.089966,1200.280029,5454590000
8/8/2011,1119.459961,1198.47998,1119.280029,1198.47998,2615150000
8/9/2011,1172.530029,1172.880005,1101.540039,1120.22998,2366660000
8/10/2011,1120.76001,1171.77002,1118.01001,1171.77002,5018070000
8/11/2011,1172.640015,1186.290039,1121.300049,1121.300049,3685050000
8/12/2011,1178.810059,1189.040039,1170.73999,1172.869995,5640380000
8/15/2011,1204.48999,1204.48999,1178.859985,1178.859985,4272850000
8/16/2011,1192.76001,1204.219971,1180.530029,1204.219971,5071600000
8/17/2011,1193.890015,1208.469971,1184.359985,1192.890015,4388340000
8/18/2011,1140.650024,1189.619995,1131.030029,1189.619995,3234810000
8/19/2011,1123.530029,1154.540039,1122.050049,1140.469971,5167560000
8/22/2011,1123.819946,1145.48999,1121.089966,1123.550049,5436260000
8/23/2011,1162.349976,1162.349976,1124.359985,1124.359985,5013170000
8/24/2011,1177.599976,1178.560059,1156.300049,1162.160034,5315310000
8/25/2011,1159.27002,1190.680054,1155.469971,1176.689941,5748420000
8/26/2011,1176.800049,1181.22998,1135.910034,1158.849976,5035320000
8/29/2011,1210.079956,1210.280029,1177.910034,1177.910034,4228070000
8/30/2011,1212.920044,1220.099976,1195.77002,1209.76001,4572570000
8/31/2011,1218.890015,1230.709961,1209.349976,1213,5267840000
9/1/2011,1204.420044,1229.290039,1203.849976,1219.119995,4780410000
9/2/2011,1173.969971,1203.900024,1170.560059,1203.900024,4401740000
9/6/2011,1165.23999,1173.969971,1140.130005,1173.969971,5103980000
9/7/2011,1198.619995,1198.619995,1165.849976,1165.849976,4441040000
9/8/2011,1185.900024,1204.400024,1183.339966,1197.97998,4465170000
9/9/2011,1154.22998,1185.369995,1148.369995,1185.369995,4586370000
9/12/2011,1162.27002,1162.52002,1136.069946,1153.5,5168550000
9/13/2011,1172.869995,1176.410034,1157.439941,1162.589966,4681370000
9/14/2011,1188.680054,1202.380005,1162.72998,1173.319946,4986740000
9/15/2011,1209.109985,1209.109985,1189.439941,1189.439941,4479730000
9/16/2011,1216.01001,1220.060059,1204.459961,1209.209961,5248890000
9/19/2011,1204.089966,1214.98999,1188.359985,1214.98999,4254190000
9/20/2011,1202.089966,1220.390015,1201.290039,1204.5,4315610000
9/21/2011,1166.76001,1206.300049,1166.209961,1203.630005,4728550000
9/22/2011,1129.560059,1164.550049,1114.219971,1164.550049,6703140000
9/23/2011,1136.430054,1141.719971,1121.359985,1128.819946,5639930000
9/26/2011,1162.949951,1164.189941,1131.069946,1136.910034,4762830000
9/27/2011,1175.380005,1195.859985,1163.319946,1163.319946,5548130000
9/28/2011,1151.060059,1184.709961,1150.400024,1175.390015,4787920000
9/29/2011,1160.400024,1175.869995,1139.930054,1151.73999,5285740000
9/30/2011,1131.420044,1159.930054,1131.339966,1159.930054,4416790000
10/3/2011,1099.22998,1138.98999,1098.920044,1131.209961,5670340000
10/4/2011,1123.949951,1125.119995,1074.77002,1097.420044,3714670000
10/5/2011,1144.030029,1146.069946,1115.680054,1124.030029,2510620000
10/6/2011,1164.969971,1165.550049,1134.949951,1144.109985,5098330000
10/7/2011,1155.459961,1171.400024,1150.26001,1165.030029,5580380000
10/10/2011,1194.890015,1194.910034,1158.150024,1158.150024,4446800000
10/11/2011,1195.540039,1199.23999,1187.300049,1194.599976,4424500000
10/12/2011,1207.25,1220.25,1196.189941,1196.189941,5355360000
10/13/2011,1203.660034,1207.459961,1190.579956,1206.959961,4436270000
10/14/2011,1224.579956,1224.609985,1205.650024,1205.650024,4116690000
10/17/2011,1200.859985,1224.469971,1198.550049,1224.469971,4300700000
10/18/2011,1225.380005,1233.099976,1191.47998,1200.75,4840170000
10/19/2011,1209.880005,1229.640015,1206.310059,1223.459961,4846390000
10/20/2011,1215.390015,1219.530029,1197.339966,1209.920044,4870290000
10/21/2011,1238.25,1239.030029,1215.390015,1215.390015,4980770000
10/24/2011,1254.189941,1256.550049,1238.719971,1238.719971,4309380000
10/25/2011,1229.050049,1254.189941,1226.790039,1254.189941,4473970000
10/26/2011,1242,1246.280029,1221.060059,1229.170044,4873530000
10/27/2011,1284.589966,1292.660034,1243.969971,1243.969971,6367610000
10/28/2011,1285.089966,1287.079956,1277.01001,1284.390015,4536690000
10/31/2011,1253.300049,1284.959961,1253.160034,1284.959961,4310210000
11/1/2011,1218.280029,1251,1215.420044,1251,5645540000
11/2/2011,1237.900024,1242.47998,1219.619995,1219.619995,4110530000
11/3/2011,1261.150024,1263.209961,1234.810059,1238.25,4849140000
11/4/2011,1253.22998,1260.819946,1238.920044,1260.819946,3830650000
11/7/2011,1261.119995,1261.699951,1240.75,1253.209961,3429740000
11/8/2011,1275.920044,1277.550049,1254.98999,1261.119995,3908490000
11/9/2011,1229.099976,1275.180054,1226.640015,1275.180054,4659740000
11/10/2011,1239.699951,1246.219971,1227.699951,1229.589966,4002760000
11/11/2011,1263.849976,1266.97998,1240.119995,1240.119995,3370180000
11/14/2011,1251.780029,1263.849976,1246.680054,1263.849976,3219680000
11/15/2011,1257.810059,1264.25,1244.339966,1251.699951,3599300000
11/16/2011,1236.910034,1259.609985,1235.670044,1257.810059,4085010000
11/17/2011,1216.130005,1237.72998,1209.430054,1236.560059,4596450000
11/18/2011,1215.650024,1223.51001,1211.359985,1216.189941,3827610000
11/21/2011,1192.97998,1215.619995,1183.160034,1215.619995,4050070000
11/22/2011,1188.040039,1196.810059,1181.650024,1192.97998,3911710000
11/23/2011,1161.790039,1187.47998,1161.790039,1187.47998,3798940000
11/25/2011,1158.670044,1172.660034,1158.660034,1161.410034,1664200000
11/28/2011,1192.550049,1197.349976,1158.670044,1158.670044,3920750000
11/29/2011,1195.189941,1203.670044,1191.800049,1192.560059,3992650000
11/30/2011,1246.959961,1247.109985,1196.719971,1196.719971,5801910000
12/1/2011,1244.579956,1251.089966,1239.72998,1246.910034,3818680000
12/2/2011,1244.280029,1260.079956,1243.349976,1246.030029,4144310000
12/5/2011,1257.079956,1266.72998,1244.329956,1244.329956,4148060000
12/6/2011,1258.469971,1266.030029,1253.030029,1257.189941,3734230000
12/7/2011,1261.01001,1267.060059,1244.800049,1258.140015,4160540000
12/8/2011,1234.349976,1260.869995,1231.469971,1260.869995,4298370000
12/9/2011,1255.189941,1258.25,1234.47998,1234.47998,3830610000
12/12/2011,1236.469971,1255.050049,1227.25,1255.050049,3600570000
12/13/2011,1225.72998,1249.859985,1219.430054,1236.829956,4121570000
12/14/2011,1211.819946,1225.72998,1209.469971,1225.72998,4298290000
12/15/2011,1215.75,1225.599976,1212.119995,1212.119995,3810340000
12/16/2011,1219.660034,1231.040039,1215.199951,1216.089966,5345800000
12/19/2011,1205.349976,1224.569946,1202.369995,1219.73999,3659820000
12/20/2011,1241.300049,1242.819946,1205.719971,1205.719971,4055590000
12/21/2011,1243.719971,1245.089966,1229.51001,1241.25,2959020000
12/22/2011,1254,1255.219971,1243.719971,1243.719971,3492250000
12/23/2011,1265.329956,1265.420044,1254,1254,2233830000
12/27/2011,1265.430054,1269.369995,1262.300049,1265.02002,2130590000
12/28/2011,1249.640015,1265.849976,1248.640015,1265.380005,2349980000
12/29/2011,1263.02002,1263.540039,1249.75,1249.75,2278130000
12/30/2011,1257.599976,1264.119995,1257.459961,1262.819946,2271850000
1/3/2012,1277.060059,1284.619995,1258.859985,1258.859985,3943710000
1/4/2012,1277.300049,1278.72998,1268.099976,1277.030029,3592580000
1/5/2012,1281.060059,1283.050049,1265.26001,1277.300049,4315950000
1/6/2012,1277.810059,1281.839966,1273.339966,1280.930054,3656830000
1/9/2012,1280.699951,1281.98999,1274.550049,1277.829956,3371600000
1/10/2012,1292.079956,1296.459961,1280.77002,1280.77002,4221960000
1/11/2012,1292.47998,1293.800049,1285.410034,1292.02002,3968120000
1/12/2012,1295.5,1296.819946,1285.77002,1292.47998,4019890000
1/13/2012,1289.089966,1294.819946,1277.579956,1294.819946,3692370000
1/17/2012,1293.670044,1303,1290.219971,1290.219971,4010490000
1/18/2012,1308.040039,1308.109985,1290.98999,1293.650024,4096160000
1/19/2012,1314.5,1315.48999,1308.069946,1308.069946,4465890000
1/20/2012,1315.380005,1315.380005,1309.170044,1314.48999,3912620000
1/23/2012,1316,1322.280029,1309.890015,1315.290039,3770910000
1/24/2012,1314.650024,1315.959961,1306.060059,1315.959961,3693560000
1/25/2012,1326.060059,1328.300049,1307.650024,1314.400024,4410910000
1/26/2012,1318.430054,1333.469971,1313.599976,1326.280029,4522070000
1/27/2012,1316.329956,1320.060059,1311.719971,1318.25,4007380000
1/30/2012,1313.01001,1316.160034,1300.48999,1316.160034,3659010000
1/31/2012,1312.410034,1321.410034,1306.689941,1313.530029,4235550000
2/1/2012,1324.089966,1330.52002,1312.449951,1312.449951,4504360000
2/2/2012,1325.540039,1329.189941,1321.569946,1324.23999,4120920000
2/3/2012,1344.900024,1345.339966,1326.209961,1326.209961,4608550000
2/6/2012,1344.329956,1344.359985,1337.52002,1344.319946,3379700000
2/7/2012,1347.050049,1349.23999,1335.920044,1344.329956,3742460000
2/8/2012,1349.959961,1351,1341.949951,1347.040039,4096730000
2/9/2012,1351.949951,1354.319946,1344.630005,1349.969971,4209890000
2/10/2012,1342.640015,1351.209961,1337.349976,1351.209961,3877580000
2/13/2012,1351.77002,1353.349976,1343.060059,1343.060059,3618040000
2/14/2012,1350.5,1351.300049,1340.829956,1351.300049,3889520000
2/15/2012,1343.22998,1355.869995,1340.800049,1350.52002,4080340000
2/16/2012,1358.040039,1359.02002,1341.219971,1342.609985,4108880000
2/17/2012,1361.22998,1363.400024,1357.23999,1358.060059,3717640000
2/21/2012,1362.209961,1367.76001,1358.109985,1361.219971,3795200000
2/22/2012,1357.660034,1362.699951,1355.530029,1362.109985,3633710000
2/23/2012,1363.459961,1364.23999,1352.280029,1357.530029,3786450000
2/24/2012,1365.73999,1368.920044,1363.459961,1363.459961,3505360000
2/27/2012,1367.589966,1371.939941,1354.920044,1365.199951,3648890000
2/28/2012,1372.180054,1373.089966,1365.969971,1367.560059,3579120000
2/29/2012,1365.680054,1378.040039,1363.810059,1372.199951,4482370000
3/1/2012,1374.089966,1376.170044,1365.900024,1365.900024,3919240000
3/2/2012,1369.630005,1374.530029,1366.420044,1374.089966,3283490000
3/5/2012,1364.329956,1369.589966,1359.130005,1369.589966,3429480000
3/6/2012,1343.359985,1363.630005,1340.030029,1363.630005,4191060000
3/7/2012,1352.630005,1354.849976,1343.390015,1343.390015,3580380000
3/8/2012,1365.910034,1368.719971,1352.650024,1352.650024,3543060000
3/9/2012,1370.869995,1374.76001,1365.969971,1365.969971,3639470000
3/12/2012,1371.089966,1373.040039,1366.689941,1370.780029,3081870000
3/13/2012,1395.949951,1396.130005,1371.920044,1371.920044,4386470000
3/14/2012,1394.280029,1399.420044,1389.969971,1395.949951,4502280000
3/15/2012,1402.599976,1402.630005,1392.780029,1394.170044,4271650000
3/16/2012,1404.170044,1405.880005,1401.469971,1402.550049,5163950000
3/19/2012,1409.75,1414,1402.430054,1404.170044,3932570000
3/20/2012,1405.52002,1409.589966,1397.680054,1409.589966,3695280000
3/21/2012,1402.890015,1407.75,1400.640015,1405.52002,3573590000
3/22/2012,1392.780029,1402.890015,1388.72998,1402.890015,3740590000
3/23/2012,1397.109985,1399.180054,1386.869995,1392.780029,3472950000
3/26/2012,1416.51001,1416.579956,1397.109985,1397.109985,3576950000
3/27/2012,1412.52002,1419.150024,1411.949951,1416.550049,3513640000
3/28/2012,1405.540039,1413.650024,1397.199951,1412.52002,3892800000
3/29/2012,1403.280029,1405.390015,1391.560059,1405.390015,3832000000
3/30/2012,1408.469971,1410.890015,1401.420044,1403.310059,3676890000
4/2/2012,1419.040039,1422.380005,1404.459961,1408.469971,3572010000
4/3/2012,1413.380005,1419,1404.619995,1418.97998,3822090000
4/4/2012,1398.959961,1413.089966,1394.089966,1413.089966,3938290000
4/5/2012,1398.079956,1401.599976,1392.920044,1398.790039,3303740000
4/9/2012,1382.199951,1397.449951,1378.23999,1397.449951,3468980000
4/10/2012,1358.589966,1383.01001,1357.380005,1382.180054,4631730000
4/11/2012,1368.709961,1374.709961,1358.97998,1358.97998,3743040000
4/12/2012,1387.569946,1388.130005,1368.77002,1368.77002,3618280000
4/13/2012,1370.26001,1387.609985,1369.849976,1387.609985,3631160000
4/16/2012,1369.569946,1379.660034,1365.380005,1370.27002,3574780000
4/17/2012,1390.780029,1392.76001,1369.569946,1369.569946,3456200000
4/18/2012,1385.140015,1390.780029,1383.290039,1390.780029,3463140000
4/19/2012,1376.920044,1390.459961,1370.300049,1385.079956,4180020000
4/20/2012,1378.530029,1387.400024,1376.959961,1376.959961,3833320000
4/23/2012,1366.939941,1378.530029,1358.790039,1378.530029,3654860000
4/24/2012,1371.969971,1375.569946,1366.819946,1366.969971,3617100000
4/25/2012,1390.689941,1391.369995,1372.109985,1372.109985,3998430000
4/26/2012,1399.97998,1402.089966,1387.280029,1390.640015,4034700000
4/27/2012,1403.359985,1406.640015,1397.310059,1400.189941,3645830000
4/30/2012,1397.910034,1403.26001,1394,1403.26001,3574010000
5/1/2012,1405.819946,1415.319946,1395.72998,1397.859985,3807950000
